Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
6,04029,,04029,,04029,M Ubbelohde,,Architecture,202,002,A,Letter Grade,A,Grad Option Std
5,04029,,04029,,04029,M Ubbelohde,,Architecture,202,002,A,Letter Grade,A-,Grad Option Std
2,04029,,04029,,04029,M Ubbelohde,,Architecture,202,002,B,Letter Grade,B+,Grad Option Std
6,04032,,04032,,04032,Greg Castillo; Rene Davids,,Architecture,202,003,A,Letter Grade,A,Grad Option Std
4,04032,,04032,,04032,Greg Castillo; Rene Davids,,Architecture,202,003,A,Letter Grade,A-,Grad Option Std
2,04032,,04032,,04032,Greg Castillo; Rene Davids,,Architecture,202,003,B,Letter Grade,B+,Grad Option Std
1,04032,,04032,,04032,Greg Castillo; Rene Davids,,Architecture,202,003,B,Letter Grade,B,Grad Option Std
4,04038,,04038,,04038,Ronald Rael,,Architecture,204B,001,A,Letter Grade,A,Thesis Studio
3,04038,,04038,,04038,Ronald Rael,,Architecture,204B,001,A,Letter Grade,A-,Thesis Studio
1,04038,,04038,,04038,Ronald Rael,,Architecture,204B,001,B,Letter Grade,B+,Thesis Studio
3,04038,,04038,,04038,Ronald Rael,,Architecture,204B,001,B,Letter Grade,B,Thesis Studio
1,04038,,04038,,04038,Ronald Rael,,Architecture,204B,001,B,Letter Grade,B-,Thesis Studio
2,04041,,04041,,04041,Raveevarn Choksombatchai,,Architecture,204B,002,A,Letter Grade,A,Thesis Studio
2,04041,,04041,,04041,Raveevarn Choksombatchai,,Architecture,204B,002,A,Letter Grade,A-,Thesis Studio
1,04041,,04041,,04041,Raveevarn Choksombatchai,,Architecture,204B,002,B,Letter Grade,B,Thesis Studio
2,04044,,04044,,04044,William Atwood,,Architecture,204B,003,A,Letter Grade,A+,Thesis Studio
10,04044,,04044,,04044,William Atwood,,Architecture,204B,003,A,Letter Grade,A,Thesis Studio
11,04047,,04047,,04047,Ronald Rael,,Architecture,205B,001,A,Letter Grade,A,"Studio One, Spring"
28,04050,,04050,,04050,Rudabeh Pakravan,,Architecture,207B,001,Credit,Non-Letter Grade,Satisfactory,Research Colloquium
25,04053,,04053,,04053,W Martin,,Architecture,207D,001,A,Letter Grade,A,Culture Of Practice
17,04053,,04053,,04053,W Martin,,Architecture,207D,001,A,Letter Grade,A-,Culture Of Practice
10,04054,,04054,,04054,Peter Bosselmann,,Architecture,209,001,A,Letter Grade,A,Spec Top Arch Des
7,04054,,04054,,04054,Peter Bosselmann,,Architecture,209,001,A,Letter Grade,A-,Spec Top Arch Des
2,04054,,04054,,04054,Peter Bosselmann,,Architecture,209,001,Credit,Non-Letter Grade,Satisfactory,Spec Top Arch Des
4,04209,,04209,,04209,Christopher Calott,,Architecture,209,002,A,Letter Grade,A,Spec Top Arch Des
3,04209,,04209,,04209,Christopher Calott,,Architecture,209,002,A,Letter Grade,A-,Spec Top Arch Des
2,04209,,04209,,04209,Christopher Calott,,Architecture,209,002,Credit,Non-Letter Grade,Satisfactory,Spec Top Arch Des
4,04221,,04221,,04221,Rene Davids,,Architecture,209,003,A,Letter Grade,A,Spec Top Arch Des
13,04055,,04055,,04055,Galen Cranz,,Architecture,212,001,A,Letter Grade,A,Body-Conscious Desg
1,04055,,04055,,04055,Galen Cranz,,Architecture,212,001,A,Letter Grade,A-,Body-Conscious Desg
10,04056,,04056,,04056,Neyran Turan,,Architecture,230,001,A,Letter Grade,A,Adv Arch Des Th/Cr
6,04056,,04056,,04056,Neyran Turan,,Architecture,230,001,A,Letter Grade,A-,Adv Arch Des Th/Cr
4,04056,,04056,,04056,Neyran Turan,,Architecture,230,001,B,Letter Grade,B+,Adv Arch Des Th/Cr
7,04056,,04056,,04056,Neyran Turan,,Architecture,230,001,B,Letter Grade,B,Adv Arch Des Th/Cr
3,04056,,04056,,04056,Neyran Turan,,Architecture,230,001,B,Letter Grade,B-,Adv Arch Des Th/Cr
1,04059,,04059,,04059,Angela Marino; C Crysler,,Architecture,239,001,A,Letter Grade,A+,Spec Top Thr/Crit
5,04059,,04059,,04059,Angela Marino; C Crysler,,Architecture,239,001,A,Letter Grade,A,Spec Top Thr/Crit
3,04059,,04059,,04059,Angela Marino; C Crysler,,Architecture,239,001,A,Letter Grade,A-,Spec Top Thr/Crit
6,04061,,04061,,04061,Nicholas De Monchaux,,Architecture,239,002,A,Letter Grade,A,Spec Top Thr/Crit
2,04061,,04061,,04061,Nicholas De Monchaux,,Architecture,239,002,A,Letter Grade,A-,Spec Top Thr/Crit
1,04061,,04061,,04061,Nicholas De Monchaux,,Architecture,239,002,B,Letter Grade,B+,Spec Top Thr/Crit
1,04212,,04212,,04212,Marco Cenzatti,,Architecture,239,003,A,Letter Grade,A+,Spec Top Thr/Crit
3,04212,,04212,,04212,Marco Cenzatti,,Architecture,239,003,A,Letter Grade,A,Spec Top Thr/Crit
1,04212,,04212,,04212,Marco Cenzatti,,Architecture,239,003,B,Letter Grade,B,Spec Top Thr/Crit
2,04212,,04212,,04212,Marco Cenzatti,,Architecture,239,003,B,Letter Grade,B-,Spec Top Thr/Crit
3,04218,,04218,,04218,Raveevarn Choksombatchai,,Architecture,239,004,A,Letter Grade,A,Spec Top Thr/Crit
4,04218,,04218,,04218,Raveevarn Choksombatchai,,Architecture,239,004,A,Letter Grade,A-,Spec Top Thr/Crit
2,04218,,04218,,04218,Raveevarn Choksombatchai,,Architecture,239,004,B,Letter Grade,B+,Spec Top Thr/Crit
3,04218,,04218,,04218,Raveevarn Choksombatchai,,Architecture,239,004,B,Letter Grade,B,Spec Top Thr/Crit
2,04218,,04218,,04218,Raveevarn Choksombatchai,,Architecture,239,004,Credit,Non-Letter Grade,Satisfactory,Spec Top Thr/Crit
16,04062,,04062,,04062,Luisa Caldas,,Architecture,240,001,A,Letter Grade,A,Adv Std: Energ
12,04062,,04062,,04062,Luisa Caldas,,Architecture,240,001,A,Letter Grade,A-,Adv Std: Energ
1,04062,,04062,,04062,Luisa Caldas,,Architecture,240,001,B,Letter Grade,B+,Adv Std: Energ
70,04065,,04065,,04065,Gail Brager,,Architecture,242,001,Credit,Non-Letter Grade,Pass,Sustain Colloqum
46,04065,,04065,,04065,Gail Brager,,Architecture,242,001,Credit,Non-Letter Grade,Satisfactory,Sustain Colloqum
1,04065,,04065,,04065,Gail Brager,,Architecture,242,001,No Credit,Non-Letter Grade,Not Pass,Sustain Colloqum
10,04066,,04066,,04066,Luisa Caldas,,Architecture,249,001,A,Letter Grade,A,Phy Envir In Bldgs
2,04066,,04066,,04066,Luisa Caldas,,Architecture,249,001,B,Letter Grade,B+,Phy Envir In Bldgs
1,04066,,04066,,04066,Luisa Caldas,,Architecture,249,001,Credit,Non-Letter Grade,Satisfactory,Phy Envir In Bldgs
4,04067,,04067,,04067,R.Gary Black,,Architecture,256,001,A,Letter Grade,A,Structure In Studio
4,04067,,04067,,04067,R.Gary Black,,Architecture,256,001,A,Letter Grade,A-,Structure In Studio
3,04068,,04068,,04068,Simon Schleicher,,Architecture,259,001,A,Letter Grade,A+,Spec Top Bldg Struc
2,04068,,04068,,04068,Simon Schleicher,,Architecture,259,001,A,Letter Grade,A,Spec Top Bldg Struc
4,04068,,04068,,04068,Simon Schleicher,,Architecture,259,001,A,Letter Grade,A-,Spec Top Bldg Struc
6,04068,,04068,,04068,Simon Schleicher,,Architecture,259,001,B,Letter Grade,B+,Spec Top Bldg Struc
2,04068,,04068,,04068,Simon Schleicher,,Architecture,259,001,B,Letter Grade,B,Spec Top Bldg Struc
1,04070,,04070,,04070,Simon Schleicher,,Architecture,259,002,A,Letter Grade,A+,Spec Top Bldg Struc
2,04070,,04070,,04070,Simon Schleicher,,Architecture,259,002,A,Letter Grade,A,Spec Top Bldg Struc
2,04070,,04070,,04070,Simon Schleicher,,Architecture,259,002,A,Letter Grade,A-,Spec Top Bldg Struc
8,04070,,04070,,04070,Simon Schleicher,,Architecture,259,002,B,Letter Grade,B+,Spec Top Bldg Struc
3,04070,,04070,,04070,Simon Schleicher,,Architecture,259,002,B,Letter Grade,B,Spec Top Bldg Struc
2,04071,,04071,,04071,Christopher Downey,,Architecture,269,001,A,Letter Grade,A-,Spec Top Const/Mat
5,04080,,04080,,04080,Andrew Shanken; Lauren Kroiz,,Architecture,279,001,A,Letter Grade,A,Spec Top His Arch
1,04080,,04080,,04080,Andrew Shanken; Lauren Kroiz,,Architecture,279,001,A,Letter Grade,A-,Spec Top His Arch
1,04080,,04080,,04080,Andrew Shanken; Lauren Kroiz,,Architecture,279,001,B,Letter Grade,B+,Spec Top His Arch
5,04082,,04082,,04082,Andrew Shanken,,Architecture,279,002,A,Letter Grade,A,Spec Top His Arch
2,04082,,04082,,04082,Andrew Shanken,,Architecture,279,002,A,Letter Grade,A-,Spec Top His Arch
11,04083,,04083,,04083,Tom Buresh,,Architecture,298,001,Credit,Non-Letter Grade,Satisfactory,Special Group Study
9,04086,,04086,,04086,Galen Cranz,,Architecture,298,002,Credit,Non-Letter Grade,Satisfactory,Special Group Study
4,04089,,04089,,04089,Renee Chow,,Architecture,298,003,A,Letter Grade,A,Special Group Study
3,04092,,04092,,04092,Gail Brager,,Architecture,298,004,Credit,Non-Letter Grade,Satisfactory,Special Group Study
3,04098,,04098,,04098,Nicholas De Monchaux,,Architecture,298,006,Credit,Non-Letter Grade,Satisfactory,Special Group Study
14,04110,,04110,,04110,Nezar Alsayyad,,Architecture,299,001,Credit,Non-Letter Grade,Satisfactory,Individual Study
1,04113,,04113,,04113,Ronald Rael,,Architecture,299,002,A,Letter Grade,A,Individual Study
2,04113,,04113,,04113,Ronald Rael,,Architecture,299,002,Credit,Non-Letter Grade,Satisfactory,Individual Study
3,04116,,04116,,04116,Margaret Crawford,,Architecture,299,003,A,Letter Grade,A,Individual Study
4,04116,,04116,,04116,Margaret Crawford,,Architecture,299,003,Credit,Non-Letter Grade,Satisfactory,Individual Study
2,04119,,04119,,04119,Galen Cranz,,Architecture,299,004,Credit,Non-Letter Grade,Satisfactory,Individual Study
1,04122,,04122,,04122,Andrew Shanken,,Architecture,299,005,A,Letter Grade,A,Individual Study
4,04125,,04125,,04125,Stefano Schiavon,,Architecture,299,006,Credit,Non-Letter Grade,Satisfactory,Individual Study
1,04128,,04128,,04128,Gail Brager,,Architecture,299,007,Credit,Non-Letter Grade,Satisfactory,Individual Study
1,04137,,04137,,04137,Tom Buresh,,Architecture,299,010,Credit,Non-Letter Grade,Satisfactory,Individual Study
2,04140,,04140,,04140,Simon Schleicher,,Architecture,299,011,Credit,Non-Letter Grade,Satisfactory,Individual Study
1,04143,,04143,,04143,Paul Groth,,Architecture,299,012,A,Letter Grade,A-,Individual Study
1,04146,,04146,,04146,Luisa Caldas,,Architecture,299,013,Credit,Non-Letter Grade,Satisfactory,Individual Study
1,04155,,04155,,04155,Rene Davids,,Architecture,299,016,Credit,Non-Letter Grade,Satisfactory,Individual Study
1,04158,,04158,,04158,M Ubbelohde,,Architecture,299,017,Credit,Non-Letter Grade,Satisfactory,Individual Study
16,04179,,04179,,04179,Giuseppina Forte; Tom Buresh,,Architecture,375,001,Credit,Non-Letter Grade,Satisfactory,Arch Teaching Sem
1,04182,,04182,,04182,Nezar Alsayyad,,Architecture,602,001,Credit,Non-Letter Grade,Satisfactory,Indiv Study: Ph.D
1,04188,,04188,,04188,Andrew Shanken,,Architecture,602,003,Credit,Non-Letter Grade,Satisfactory,Indiv Study: Ph.D
1,04191,,04191,,04191,C Crysler,,Architecture,602,004,Credit,Non-Letter Grade,Satisfactory,Indiv Study: Ph.D
1,04197,,04197,,04197,Luisa Caldas,,Architecture,602,006,Credit,Non-Letter Grade,Satisfactory,Indiv Study: Ph.D
1,80303,,80303,,80303,Hasmig Seropian,,Armenian,1B,001,A,Letter Grade,A+,Intro Armenian
2,80303,,80303,,80303,Hasmig Seropian,,Armenian,1B,001,A,Letter Grade,A,Intro Armenian
2,80303,,80303,,80303,Hasmig Seropian,,Armenian,1B,001,A,Letter Grade,A-,Intro Armenian
1,80303,,80303,,80303,Hasmig Seropian,,Armenian,1B,001,Credit,Non-Letter Grade,Pass,Intro Armenian
1,80306,,80306,,80306,Hasmig Seropian,,Armenian,101B,001,A,Letter Grade,A+,Continuing Armenian
3,80306,,80306,,80306,Hasmig Seropian,,Armenian,101B,001,A,Letter Grade,A,Continuing Armenian
3,80306,,80306,,80306,Hasmig Seropian,,Armenian,101B,001,A,Letter Grade,A-,Continuing Armenian
7,80309,,80309,,80309,Myrna Douzjian,,Armenian,124,001,A,Letter Grade,A,Armenian Literature
7,80309,,80309,,80309,Myrna Douzjian,,Armenian,124,001,A,Letter Grade,A-,Armenian Literature
1,80309,,80309,,80309,Myrna Douzjian,,Armenian,124,001,Credit,Non-Letter Grade,Pass,Armenian Literature
8,04403,,04403,,04403,John Mcnamara,,Art Practice,8,001,A,Letter Grade,A+,Intro Vis Thinking
31,04403,,04403,,04403,John Mcnamara,,Art Practice,8,001,A,Letter Grade,A,Intro Vis Thinking
6,04403,,04403,,04403,John Mcnamara,,Art Practice,8,001,A,Letter Grade,A-,Intro Vis Thinking
4,04403,,04403,,04403,John Mcnamara,,Art Practice,8,001,B,Letter Grade,B+,Intro Vis Thinking
1,04403,,04403,,04403,John Mcnamara,,Art Practice,8,001,B,Letter Grade,B,Intro Vis Thinking
1,04403,,04403,,04403,John Mcnamara,,Art Practice,8,001,B,Letter Grade,B-,Intro Vis Thinking
1,04403,,04403,,04403,John Mcnamara,,Art Practice,8,001,F,Letter Grade,F,Intro Vis Thinking
2,04403,,04403,,04403,John Mcnamara,,Art Practice,8,001,Credit,Non-Letter Grade,Pass,Intro Vis Thinking
18,04415,,04415,,04415,Masako Miki,,Art Practice,12,001,A,Letter Grade,A,Lang Of Draw
1,04415,,04415,,04415,Masako Miki,,Art Practice,12,001,B,Letter Grade,B,Lang Of Draw
2,04415,,04415,,04415,Masako Miki,,Art Practice,12,001,F,Letter Grade,F,Lang Of Draw
2,04415,,04415,,04415,Masako Miki,,Art Practice,12,001,Credit,Non-Letter Grade,Pass,Lang Of Draw
1,04415,,04415,,04415,Masako Miki,,Art Practice,12,001,No Credit,Non-Letter Grade,Not Pass,Lang Of Draw
18,04418,,04418,,04418,John Mcnamara,,Art Practice,13,001,A,Letter Grade,A,Lang Of Painting
14,04421,,04421,,04421,Craig Nagasawa,,Art Practice,13,002,A,Letter Grade,A,Lang Of Painting
1,04421,,04421,,04421,Craig Nagasawa,,Art Practice,13,002,B,Letter Grade,B,Lang Of Painting
1,04421,,04421,,04421,Craig Nagasawa,,Art Practice,13,002,Credit,Non-Letter Grade,Pass,Lang Of Painting
1,04424,,04424,,04424,Cara Levine,,Art Practice,14,001,A,Letter Grade,A+,Lang Of Sculpture
6,04424,,04424,,04424,Cara Levine,,Art Practice,14,001,A,Letter Grade,A,Lang Of Sculpture
6,04424,,04424,,04424,Cara Levine,,Art Practice,14,001,A,Letter Grade,A-,Lang Of Sculpture
2,04424,,04424,,04424,Cara Levine,,Art Practice,14,001,B,Letter Grade,B,Lang Of Sculpture
1,04424,,04424,,04424,Cara Levine,,Art Practice,14,001,B,Letter Grade,B-,Lang Of Sculpture
1,04424,,04424,,04424,Cara Levine,,Art Practice,14,001,C,Letter Grade,C+,Lang Of Sculpture
3,04427,,04427,,04427,Carmen Lang Merino,,Art Practice,15,001,A,Letter Grade,A+,Lang Sculp:Ceram
7,04427,,04427,,04427,Carmen Lang Merino,,Art Practice,15,001,A,Letter Grade,A,Lang Sculp:Ceram
3,04427,,04427,,04427,Carmen Lang Merino,,Art Practice,15,001,A,Letter Grade,A-,Lang Sculp:Ceram
1,04427,,04427,,04427,Carmen Lang Merino,,Art Practice,15,001,B,Letter Grade,B,Lang Sculp:Ceram
1,04427,,04427,,04427,Carmen Lang Merino,,Art Practice,15,001,B,Letter Grade,B-,Lang Sculp:Ceram
4,04427,,04427,,04427,Carmen Lang Merino,,Art Practice,15,001,Credit,Non-Letter Grade,Pass,Lang Sculp:Ceram
12,04430,,04430,,04430,Greg Niemeyer,,Art Practice,W23AC,001,A,Letter Grade,A+,Data Arts
12,04430,,04430,,04430,Greg Niemeyer,,Art Practice,W23AC,001,A,Letter Grade,A,Data Arts
2,04430,,04430,,04430,Greg Niemeyer,,Art Practice,W23AC,001,A,Letter Grade,A-,Data Arts
3,04430,,04430,,04430,Greg Niemeyer,,Art Practice,W23AC,001,B,Letter Grade,B+,Data Arts
1,04430,,04430,,04430,Greg Niemeyer,,Art Practice,W23AC,001,B,Letter Grade,B,Data Arts
1,04430,,04430,,04430,Greg Niemeyer,,Art Practice,W23AC,001,B,Letter Grade,B-,Data Arts
2,04430,,04430,,04430,Greg Niemeyer,,Art Practice,W23AC,001,C,Letter Grade,C+,Data Arts
4,04430,,04430,,04430,Greg Niemeyer,,Art Practice,W23AC,001,C,Letter Grade,C,Data Arts
14,04430,,04430,,04430,Greg Niemeyer,,Art Practice,W23AC,001,Credit,Non-Letter Grade,Pass,Data Arts
10,04442,,04442,,04442,Azin Seraj,,Art Practice,98,002,Credit,Non-Letter Grade,Pass,Directed Group Stdy
10,04445,,04445,,04445,John Mcnamara,,Art Practice,98,003,Credit,Non-Letter Grade,Pass,Directed Group Stdy
10,04448,,04448,,04448,Greg Niemeyer,,Art Practice,98,005,Credit,Non-Letter Grade,Pass,Directed Group Stdy
12,04451,,04451,,04451,James Pitt,,Art Practice,98,006,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,04451,,04451,,04451,James Pitt,,Art Practice,98,006,No Credit,Non-Letter Grade,Not Pass,Directed Group Stdy
1,04469,,04469,,04469,Allan Desouza; Farley Gwazda,,Art Practice,99,001,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,04490,,04490,,04490,John Mcnamara,,Art Practice,99,008,Credit,Non-Letter Grade,Pass,Superv Indep Study
4,04493,,04493,,04493,Stephanie Syjuco,,Art Practice,100,001,A,Letter Grade,A,Collaborative Innov
7,04493,,04493,,04493,Stephanie Syjuco,,Art Practice,100,001,A,Letter Grade,A-,Collaborative Innov
1,04493,,04493,,04493,Stephanie Syjuco,,Art Practice,100,001,B,Letter Grade,B+,Collaborative Innov
1,04493,,04493,,04493,Stephanie Syjuco,,Art Practice,100,001,B,Letter Grade,B,Collaborative Innov
2,04496,,04496,,04496,Amanda Eicher,,Art Practice,100,002,A,Letter Grade,A,Collaborative Innov
4,04496,,04496,,04496,Amanda Eicher,,Art Practice,100,002,A,Letter Grade,A-,Collaborative Innov
1,04496,,04496,,04496,Amanda Eicher,,Art Practice,100,002,B,Letter Grade,B+,Collaborative Innov
4,04496,,04496,,04496,Amanda Eicher,,Art Practice,100,002,Credit,Non-Letter Grade,Pass,Collaborative Innov
13,04499,,04499,,04499,Craig Nagasawa,,Art Practice,102,001,A,Letter Grade,A,Approaches To Ptng
3,04502,,04502,,04502,James Pitt,,Art Practice,102,002,A,Letter Grade,A+,Approaches To Ptng
18,04502,,04502,,04502,James Pitt,,Art Practice,102,002,A,Letter Grade,A,Approaches To Ptng
4,04505,,04505,,04505,Aida Gamez,,Art Practice,117,001,A,Letter Grade,A+,"Rsrch, Mthds  Draw"
15,04505,,04505,,04505,Aida Gamez,,Art Practice,117,001,A,Letter Grade,A,"Rsrch, Mthds  Draw"
1,04505,,04505,,04505,Aida Gamez,,Art Practice,117,001,A,Letter Grade,A-,"Rsrch, Mthds  Draw"
3,04508,,04508,,04508,Indira Morre,,Art Practice,118,001,A,Letter Grade,A+,Contmp Fig Drw
10,04508,,04508,,04508,Indira Morre,,Art Practice,118,001,A,Letter Grade,A,Contmp Fig Drw
5,04508,,04508,,04508,Indira Morre,,Art Practice,118,001,A,Letter Grade,A-,Contmp Fig Drw
2,04508,,04508,,04508,Indira Morre,,Art Practice,118,001,B,Letter Grade,B+,Contmp Fig Drw
1,04508,,04508,,04508,Indira Morre,,Art Practice,118,001,B,Letter Grade,B,Contmp Fig Drw
7,04511,,04511,,04511,Amanda Eicher,,Art Practice,119,001,A,Letter Grade,A+,Gpca
6,04511,,04511,,04511,Amanda Eicher,,Art Practice,119,001,A,Letter Grade,A,Gpca
5,04511,,04511,,04511,Amanda Eicher,,Art Practice,119,001,A,Letter Grade,A-,Gpca
2,04511,,04511,,04511,Amanda Eicher,,Art Practice,119,001,B,Letter Grade,B,Gpca
1,04511,,04511,,04511,Amanda Eicher,,Art Practice,119,001,B,Letter Grade,B-,Gpca
3,04514,,04514,,04514,Randy Hussong,,Art Practice,120,001,A,Letter Grade,A+,App To Prntmg Intag
6,04514,,04514,,04514,Randy Hussong,,Art Practice,120,001,A,Letter Grade,A,App To Prntmg Intag
1,04514,,04514,,04514,Randy Hussong,,Art Practice,120,001,A,Letter Grade,A-,App To Prntmg Intag
1,04514,,04514,,04514,Randy Hussong,,Art Practice,120,001,Credit,Non-Letter Grade,Pass,App To Prntmg Intag
13,04517,,04517,,04517,Randy Hussong,,Art Practice,123,001,A,Letter Grade,A,Screenprinting
4,04517,,04517,,04517,Randy Hussong,,Art Practice,123,001,A,Letter Grade,A-,Screenprinting
2,04517,,04517,,04517,Randy Hussong,,Art Practice,123,001,B,Letter Grade,B+,Screenprinting
13,04520,,04520,,04520,Brody Reiman,,Art Practice,130,001,A,Letter Grade,A,Concept/Construct
1,04520,,04520,,04520,Brody Reiman,,Art Practice,130,001,A,Letter Grade,A-,Concept/Construct
1,04520,,04520,,04520,Brody Reiman,,Art Practice,130,001,B,Letter Grade,B+,Concept/Construct
2,04525,,04525,,04525,Erik Scollon,,Art Practice,132,001,A,Letter Grade,A,App To Sculp Ceram
8,04525,,04525,,04525,Erik Scollon,,Art Practice,132,001,A,Letter Grade,A-,App To Sculp Ceram
3,04525,,04525,,04525,Erik Scollon,,Art Practice,132,001,B,Letter Grade,B+,App To Sculp Ceram
2,04525,,04525,,04525,Erik Scollon,,Art Practice,132,001,B,Letter Grade,B,App To Sculp Ceram
5,04526,,04526,,04526,Azin Seraj,,Art Practice,160,001,A,Letter Grade,A+,Spec Topics Vis Std
1,04526,,04526,,04526,Azin Seraj,,Art Practice,160,001,A,Letter Grade,A,Spec Topics Vis Std
7,04526,,04526,,04526,Azin Seraj,,Art Practice,160,001,A,Letter Grade,A-,Spec Topics Vis Std
2,04526,,04526,,04526,Azin Seraj,,Art Practice,160,001,B,Letter Grade,B+,Spec Topics Vis Std
1,04526,,04526,,04526,Azin Seraj,,Art Practice,160,001,B,Letter Grade,B,Spec Topics Vis Std
1,04529,,04529,,04529,Katherine Sherwood,,Art Practice,165,001,A,Letter Grade,A+,"Art,Med & Disabil"
9,04529,,04529,,04529,Katherine Sherwood,,Art Practice,165,001,A,Letter Grade,A,"Art,Med & Disabil"
4,04529,,04529,,04529,Katherine Sherwood,,Art Practice,165,001,A,Letter Grade,A-,"Art,Med & Disabil"
2,04529,,04529,,04529,Katherine Sherwood,,Art Practice,165,001,B,Letter Grade,B+,"Art,Med & Disabil"
2,04529,,04529,,04529,Katherine Sherwood,,Art Practice,165,001,B,Letter Grade,B,"Art,Med & Disabil"
1,04529,,04529,,04529,Katherine Sherwood,,Art Practice,165,001,No Credit,Non-Letter Grade,Not Pass,"Art,Med & Disabil"
11,04538,,04538,,04538,Jamil Hellu,,Art Practice,180,001,A,Letter Grade,A+,Advanced Digital Ph
2,04538,,04538,,04538,Jamil Hellu,,Art Practice,180,001,A,Letter Grade,A,Advanced Digital Ph
1,04538,,04538,,04538,Jamil Hellu,,Art Practice,180,001,Credit,Non-Letter Grade,Pass,Advanced Digital Ph
4,04541,,04541,,04541,Stephanie Syjuco,,Art Practice,184,001,A,Letter Grade,A,Jr Seminar
11,04541,,04541,,04541,Stephanie Syjuco,,Art Practice,184,001,A,Letter Grade,A-,Jr Seminar
13,04544,,04544,,04544,Brody Reiman,,Art Practice,185,001,A,Letter Grade,A,Sn Projects
6,04544,,04544,,04544,Brody Reiman,,Art Practice,185,001,A,Letter Grade,A-,Sn Projects
1,04544,,04544,,04544,Brody Reiman,,Art Practice,185,001,B,Letter Grade,B,Sn Projects
16,04547,,04547,,04547,Greg Niemeyer,,Art Practice,185,002,A,Letter Grade,A,Sn Projects
2,04550,,04550,,04550,Katherine Sherwood,,Art Practice,H195A,001,A,Letter Grade,A+,Spec Study Honors
2,04550,,04550,,04550,Katherine Sherwood,,Art Practice,H195A,001,A,Letter Grade,A,Spec Study Honors
1,04550,,04550,,04550,Katherine Sherwood,,Art Practice,H195A,001,A,Letter Grade,A-,Spec Study Honors
1,04553,,04553,,04553,Katherine Sherwood,,Art Practice,H195A,002,A,Letter Grade,A,Spec Study Honors
1,04556,,04556,,04556,Katherine Sherwood,,Art Practice,H195A,003,A,Letter Grade,A,Spec Study Honors
1,04562,,04562,,04562,Brody Reiman,,Art Practice,H195A,005,A,Letter Grade,A,Spec Study Honors
1,04604,,04604,,04604,Stephanie Syjuco,,Art Practice,H195B,001,A,Letter Grade,A,Spec Study Honors
1,04613,,04613,,04613,Brody Reiman,,Art Practice,H195B,004,A,Letter Grade,A+,Spec Study Honors
1,04658,,04658,,04658,Elise Putnam,,Art Practice,196,001,A,Letter Grade,A+,Bridging The Arts
5,04658,,04658,,04658,Elise Putnam,,Art Practice,196,001,A,Letter Grade,A,Bridging The Arts
1,04658,,04658,,04658,Elise Putnam,,Art Practice,196,001,A,Letter Grade,A-,Bridging The Arts
1,04658,,04658,,04658,Elise Putnam,,Art Practice,196,001,B,Letter Grade,B+,Bridging The Arts
3,04658,,04658,,04658,Elise Putnam,,Art Practice,196,001,B,Letter Grade,B,Bridging The Arts
2,04658,,04658,,04658,Elise Putnam,,Art Practice,196,001,Credit,Non-Letter Grade,Pass,Bridging The Arts
10,04661,,04661,,04661,Azin Seraj,,Art Practice,198,001,Credit,Non-Letter Grade,Pass,Directed Group Stdy
11,04664,,04664,,04664,John Mcnamara,,Art Practice,198,003,Credit,Non-Letter Grade,Pass,Directed Group Stdy
15,04667,,04667,,04667,Greg Niemeyer,,Art Practice,198,005,Credit,Non-Letter Grade,Pass,Directed Group Stdy
5,04670,,04670,,04670,James Pitt,,Art Practice,198,006,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,04670,,04670,,04670,James Pitt,,Art Practice,198,006,No Credit,Non-Letter Grade,Not Pass,Directed Group Stdy
15,04685,,04685,,04685,Allan Desouza,,Art Practice,199,001,Credit,Non-Letter Grade,Pass,Superv Indep Study
13,04703,,04703,,04703,John Mcnamara,,Art Practice,199,007,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,04706,,04706,,04706,John Mcnamara,,Art Practice,199,008,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,04721,,04721,,04721,Brody Reiman,,Art Practice,199,013,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,04724,,04724,,04724,James Pitt,,Art Practice,199,014,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,04730,,04730,,04730,Katherine Sherwood,,Art Practice,199,016,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,04763,,04763,,04763,Greg Niemeyer,,Art Practice,290,001,A,Letter Grade,A,Indep Stud Grad
1,04766,,04766,,04766,Greg Niemeyer,,Art Practice,290,002,A,Letter Grade,A,Indep Stud Grad
1,04769,,04769,,04769,Allan Desouza,,Art Practice,290,003,A,Letter Grade,A,Indep Stud Grad
1,04772,,04772,,04772,Katherine Sherwood,,Art Practice,290,004,A,Letter Grade,A,Indep Stud Grad
1,04775,,04775,,04775,Allan Desouza,,Art Practice,290,005,A,Letter Grade,A,Indep Stud Grad
1,04778,,04778,,04778,Stephanie Syjuco,,Art Practice,290,006,A,Letter Grade,A,Indep Stud Grad
